0.10000 	 0.00000 
0.20000 	 0.00000 
0.30000 	 0.00000 
0.40000 	 0.00000 
0.50000 	 0.00000 
0.60000 	 0.00000 
0.70000 	 0.00000 
0.80000 	 0.00000 
0.90000 	 0.00002 
1.00000 	 0.00008 
1.10000 	 0.00026 
1.20000 	 0.00065 
